Titre;Genres Netflix;Casting;Note IMDb;Date d'ajout;Lien Netflix;Type
Stuart Little;Comédies|#|Films jeunesse et famille|#|Comédies pour la famille|#|Films inspirés de livres;Michael J. Fox|#|Jonathan Lipnicki|#|Geena Davis|#|Hugh Laurie|#|Nathan Lane;5.9;2019-09-01;/title/28631029/;film
Stuart Little 2;Comédies pour la famille|#|Aventures en famille|#|Films inspirés de livres|#|Comédies|#|Films jeunesse et famille;Michael J. Fox|#|Geena Davis|#|Hugh Laurie|#|Jonathan Lipnicki|#|Nathan Lane|#|Melanie Griffith|#|James Woods|#|Steve Zahn;5.4;2019-07-15;/title/60022058/;film
Sturgill Simpson Presents Sound & Fury;Anime SF et fantastique|#|Films d'animation japonaise|#|SF et fantastique|#|Musique et comédies musicales|#|SF;NA;6.6;2019-09-27;/title/81171121/;film
Sugar Mountain;Thrillers;Jason Momoa|#|Cary Elwes|#|Anna Hutchison|#|Drew Roy|#|Haley Webb|#|Melora Walters|#|John Karna|#|Shane Coffey|#|Steve Mouzakis|#|Patrick Sane;5.4;2017-11-30;/title/80137806/;film
Suicide (Hitabdut);Films israéliens|#|Thrillers policiers|#|Thrillers|#|Films policiers;Mali Levi|#|Rotem Keinan|#|Dror Keren|#|Igal Naor;6.0;2016-06-30;/title/80106139/;film
Suicide Squad;Action et aventure|#|Action;Will Smith|#|Jared Leto|#|Margot Robbie|#|Joel Kinnaman|#|Viola Davis|#|Jai Courtney|#|Jay Hernandez|#|Cara Delevingne|#|Adewale Akinnuoye-Agbaje|#|Adam Beach;6.0;2019-08-03;/title/80091595/;film
Sun Dogs;Comédies|#|Films indépendants|#|Drames;Michael Angarano|#|Melissa Benoist|#|Xzibit|#|Allison Janney|#|Ed O'Neill|#|J.R. Ramirez|#|Eric Christian Olsen|#|Niko Nicotera|#|Nicholas Massouh|#|Alexander Wraith|#|Fernando Chien|#|Tom Berninger;6.2;2018-04-05;/title/80226962/;film
Sundown;Comédies|#|Films indépendants;Devon Werkheiser|#|Sean Marquette|#|Camilla Belle|#|Silverio Palacios|#|Sara Paxton|#|Reid Ewing|#|Teri Hatcher|#|John Michael Higgins|#|Jordi Mollà;5.4;2017-04-14;/title/80105302/;film
Sunrise;Films indiens|#|Drames|#|Films policiers|#|Drames policiers|#|Intrigues|#|Films en marathi;Adil Hussain|#|Tannishtha Chatterjee|#|Gulnaaz Ansari|#|Komal Gupta|#|Esha Amlani|#|Ashalata Wabgaonkar|#|Hridaynath Jadhav|#|Chinmay Kambli|#|Nandini Bora|#|Komal Gawade;6.3;2019-03-02;/title/80092884/;film
Super Dark Times;Films indépendants|#|Thrillers|#|Films pour ados;Owen Campbell|#|Charlie Tahan|#|Elizabeth Cappuccino|#|Max Talisman|#|Amy Hargreaves|#|Sawyer Barth|#|Adea Lennox|#|Ethan Botwick;6.6;2017-12-31;/title/80184135/;film
Super Deluxe;Films indiens|#|Films en tamoul|#|Thrillers|#|Comédies|#|Films LGBTQ;Vijay Sethupathi|#|Fahadh Faasil|#|Samantha Ruth Prabhu|#|Ramya Krishnan|#|Mysskin|#|Gayathrie|#|Ashwanth Ashok Kumar|#|Bagavathi Perumal;8.4;2019-07-12;/title/81128584/;film
Super mini monstres : Le premier Halloween de Vida;Films jeunesse et famille|#|SF et fantastique pour la famille|#|Musique pour les enfants;Gigi Saul Guerrero|#|Elyse Maloway|#|Vincent Tong|#|Erin Mathews|#|Andrea Libman|#|Alessandro Juliani|#|Nicole Anthony|#|Diana Kaarina|#|Ian James Corlett|#|Britt McKillip|#|Kathleen Barr;6.0;2019-10-04;/title/81021243/;film
Supergrave;Comédies;Jonah Hill|#|Michael Cera|#|Christopher Mintz-Plasse|#|Bill Hader|#|Seth Rogen|#|Martha MacIsaac|#|Emma Stone|#|Aviva Baumann|#|Joe Lo Truglio|#|Kevin Corrigan;7.6;2019-06-01;/title/70058023/;film
Superlópez;Comédies|#|Action et aventure|#|Comédies d'action|#|Films espagnols;Dani Rovira|#|Alexandra Jiménez|#|Julián López|#|Maribel Verdú|#|Pedro Casablanc|#|Gracia Olayo|#|Ferran Rañé|#|Gonzalo de Castro|#|Mireia Portas;5.3;2019-03-24;/title/80202809/;film
Sur la piste du Marsupilami;Comédies|#|Films jeunesse et famille|#|Comédies pour la famille|#|Aventures en famille;Jamel Debbouze|#|Alain Chabat|#|Fred Testot|#|Lambert Wilson|#|Géraldine Nakache|#|Liya Kebede|#|Patrick Timsit|#|Aïssa Maïga|#|Dalip Singh|#|Jacques Weber|#|The Great Khali;5.5;2018-11-15;/title/80002924/;film
Sur la route des possibles;Drames romantiques|#|Films romantiques|#|Drames|#|Comédies|#|Comédies romantiques;Ingrid Guimarães|#|Fábio Assunção|#|Alice Braga|#|Rosanne Mulholland|#|Caroline Abras|#|João Assunção;5.7;2017-01-04;/title/80148595/;film
Sur ma peau;Films biographiques|#|Drames|#|Films inspirés de faits réels|#|Films italiens;Alessandro Borghi|#|Jasmine Trinca|#|Milvia Marigliano|#|Max Tortora;7.3;2018-09-12;/title/81001000/;film
Sur Mes Lèvres;Films français|#|Drames romantiques|#|Films romantiques|#|Drames|#|Drames français|#|Films romantiques français;Vincent Cassel|#|Emmanuelle Devos|#|Olivier Gourmet|#|Olivier Perrier|#|Olivia Bonamy|#|Bernard Alane|#|Celine Samie|#|David Saracino|#|Christophe Van de Velde|#|Pierre Diot|#|Serge Boutleroff|#|Francois Loriquet;7.3;2018-12-01;/title/60024362/;film
Sursis pour l'orchestre;Films inspirés de faits réels|#|Drames historiques|#|Films biographiques|#|Drames|#|Films inspirés de livres;Vanessa Redgrave|#|Jane Alexander|#|Maud Adams|#|Donna Haley|#|Robin Bartlett|#|Marisa Berenson|#|Will Lee|#|Verna Bloom|#|Christine Baranski|#|Lenore Harris;7.4;2017-11-30;/title/70135647/;film
Survivre en prison;Documentaires salués par la critique|#|Films documentaires|#|Docus société et culture;Susan Sarandon;7.1;2018-05-24;/title/80220758/;film
Sustainable;Docus société et culture|#|Documentaires|#|Émissions de cuisine et voyages|#|Films documentaires;NA;7.3;2017-02-28;/title/80134814/;film
Suzzanna: Buried Alive;Films d'horreur|#|Films d'horreur et surnaturel|#|Films indonésiens;Luna Maya|#|Herjunot Ali|#|Teuku Rifnu Wikana|#|Verdi Solaiman|#|Alex Abbad;5.7;2019-04-03;/title/81062674/;film
Svaha: The Sixth Finger;Thrillers surnaturels|#|Thrillers|#|Films d'Asie|#|Films coréens|#|Intrigues;Lee Jung-jae|#|Park Jung-min|#|Lee Jae-in|#|Yoo Ji-tae|#|Jung Jin-young|#|Lee Da-wit|#|Jin Seon-kyu|#|Ji Seung-hyeon|#|Min Tanaka;6.2;2019-05-30;/title/81010699/;film
SWAGGER;Docus société et culture|#|Films documentaires|#|Films pour ados|#|Documentaires français;NA;7.1;2019-11-16;/title/81171165/;film
Sweet Country;Westerns|#|Drames historiques|#|Films indépendants|#|Drames sociaux|#|Drames|#|Films australiens;Sam Neill|#|Bryan Brown|#|Hamilton Morris|#|Thomas M. Wright|#|Matt Day|#|Ewen Leslie|#|Anni Finsterer|#|Gibson John|#|Trevon Doolan|#|Tremayne Doolan|#|Natassia Gorey-Furber;6.9;2018-06-15;/title/80216706/;film
Sweet November;Films romantiques|#|Drames romantiques|#|Drames;Keanu Reeves|#|Charlize Theron|#|Jason Isaacs|#|Greg Germann|#|Liam Aiken|#|Robert Joy|#|Lauren Graham|#|Michael Rosenbaum|#|Frank Langella;6.7;2019-01-01;/title/60004446/;film
Sweet Virginia;Thrillers policiers|#|Films indépendants|#|Thrillers|#|Films policiers;Jon Bernthal|#|Christopher Abbott|#|Imogen Poots|#|Rosemarie DeWitt|#|Odessa Young|#|Joseph Lyle Taylor|#|Jonathan Tucker|#|Garry Chalk|#|Jared Abrahamson|#|Gabrielle Rose;6.2;2018-07-11;/title/80191294/;film
Swimming Pool;Films français|#|Thrillers|#|Thrillers français|#|Thrillers psychologiques;Charlotte Rampling|#|Ludivine Sagnier|#|Charles Dance|#|Jean-Marie Lamour|#|Marc Fayolle|#|Mireille Mossé|#|Michel Fau|#|Jean-Claude Lecas|#|Frances Cuka|#|Glen Davies;NA;2019-01-01;/title/60029156/;film
Swiped;Comédies|#|Films pour ados;Kendall Ryan Sanders|#|Noah Centineo|#|Nathan Gamble|#|Kristen Johnston|#|Leigh-Allyn Baker|#|Christian Hutcherson|#|Shelby Wulfert|#|Steve Daron|#|Kalani Hilliker|#|Maddy Curley|#|George Hamilton;4.1;2019-07-01;/title/81060038/;film
Swiss Army Man;Comédies|#|Films indépendants|#|Drames;Paul Dano|#|Daniel Radcliffe|#|Mary Elizabeth Winstead|#|Antonia Ribero|#|Timothy Eulich|#|Richard Gross|#|Marika Casteel|#|Andy Hull|#|Aaron Marshall|#|Shane Carruth;7.0;2017-02-28;/title/80097389/;film
Switch;Films français|#|Action et aventure|#|Action|#|Thrillers d'action;Karine Vanasse|#|Eric Cantona|#|Mehdi Nebbou|#|Aurélien Recoing|#|Karina Testa|#|Bruno Todeschini|#|Maxim Roy|#|Niseema;NA;2018-12-01;/title/80010787/;film
Sylvanian Families: The Treasure of Sylvania Village;Films jeunesse et famille;NA;NA;2018-12-01;/title/81020544/;film
Tad l'explorateur : à la recherche de la cité perdue;Comédies pour la famille|#|Comédies d'action|#|Aventures en famille|#|Films espagnols|#|Comédies|#|Films jeunesse et famille;Óscar Barberán|#|Michelle Jenner|#|José Mota|#|Pep Anton Muñoz|#|Felix Benito|#|Luis Posada;6.1;2019-06-01;/title/70296343/;film
Take Me;Comédies|#|Films indépendants;Taylor Schilling|#|Pat Healy|#|Alycia Delmore|#|Jim O'Heir|#|Brooke Dillman|#|Mark Kelly|#|Toby Huss|#|Alejandro Patiño;6.1;2017-07-07;/title/80117747/;film
Take Your Pills : Intelligence sur ordonnance;Documentaires|#|Films documentaires|#|Style de vie;NA;6.4;2018-03-16;/title/80117831/;film
Takers;Action et aventure|#|Action|#|Thrillers d'action;Matt Dillon|#|Paul Walker|#|Chris Brown|#|Idris Elba|#|Jay Hernandez|#|Hayden Christensen|#|Michael Ealy|#|T.I.|#|Marianne Jean-Baptiste|#|Zoe Saldana|#|Steve Harris|#|Johnathon Schaech;6.2;2018-04-30;/title/70117294/;film
Talaash;Films indiens|#|Thrillers psychologiques|#|Thrillers surnaturels|#|Films en hindi|#|Thrillers|#|Films de Bollywood|#|Intrigues;Aamir Khan|#|Rani Mukerji|#|Kareena Kapoor|#|Nawazuddin Siddiqui|#|Shernaz Patel|#|Sheeba Chaddha;7.2;2019-12-15;/title/70262614/;film
Talia : La fête des cœurs;Films jeunesse et famille|#|Films canadiens|#|Musique pour les enfants;Michela Luci|#|Jamie Watson|#|Eric Peterson|#|Cory Doran|#|Nicolas Aqui;NA;2019-02-01;/title/81035127/;film
Talia : Le Festhiver;Films jeunesse et famille|#|Films canadiens;Michela Luci|#|Jamie Watson|#|Eric Peterson|#|Anna Claire Bartlam|#|Nicolas Aqui|#|Cory Doran|#|Julie Lemieux|#|Derek McGrath;7.1;2019-11-26;/title/81035121/;film
Talia : Les friandises farceuses;Films jeunesse et famille|#|Films canadiens;Michela Luci|#|Jamie Watson|#|Eric Peterson|#|Anna Claire Bartlam|#|Nicolas Aqui|#|Cory Doran|#|Julie Lemieux|#|Derek McGrath;7.7;2019-09-20;/title/81035117/;film
Talia et la cueillette de Pommes Padapoms;Films jeunesse et famille|#|Films canadiens;Michela Luci|#|Jamie Watson|#|Eric Peterson|#|Anna Claire Bartlam|#|Nicolas Aqui|#|Cory Doran|#|Julie Lemieux|#|Derek McGrath;4.8;2019-11-01;/title/81035120/;film
Tall Girl;Comédies pour la famille|#|Films romantiques|#|Romances pour ados|#|Comédies|#|Films jeunesse et famille|#|Comédies romantiques|#|Films pour ados;Ava Michelle|#|Griffin Gluck|#|Sabrina Carpenter|#|Paris Berelc|#|Luke Eisner|#|Clara Wilsey|#|Anjelika Washington|#|Rico Paris|#|Angela Kinsey|#|Steve Zahn;5.3;2019-09-13;/title/81002412/;film
Tallulah;Films indépendants|#|Drames;Ellen Page|#|Allison Janney|#|Tammy Blanchard|#|Evan Jonigkeit|#|Uzo Aduba|#|John Benjamin Hickey|#|David Zayas|#|Zachary Quinto|#|Fredric Lehne;6.7;2016-07-29;/title/80093198/;film
Talvar;Films indiens|#|Films inspirés de faits réels|#|Films en hindi|#|Films de Bollywood|#|Drames|#|Films policiers|#|Drames policiers|#|Intrigues;Irrfan Khan|#|Konkona Sen Sharma|#|Neeraj Kabi|#|Sohum Shah|#|Atul Kumar|#|Gajraj Rao|#|Prakash Belawadi|#|Shishir Sharma|#|Tabu;8.2;2019-02-01;/title/80080618/;film
Tamasha;Films indiens|#|Drames romantiques|#|Films en hindi|#|Films romantiques|#|Films de Bollywood|#|Drames;Ranbir Kapoor|#|Deepika Padukone|#|Piyush Mishra|#|Javed Sheikh|#|Nikhil Bhagat|#|Faraaz Servaia;7.3;2018-08-29;/title/80087743/;film
Tanu Weds Manu;Films indiens|#|Drames romantiques|#|Films en hindi|#|Films romantiques|#|Films de Bollywood|#|Drames|#|Comédies|#|Comédies romantiques;Madhavan|#|Kangana Ranaut|#|Jimmy Shergill|#|Deepak Dobriyal|#|Swara Bhaskar|#|Eijaz Khan|#|K.K. Raina|#|Rajendra Gupta|#|Ravi Kishan|#|Navni Parihar;6.7;2017-04-30;/title/70176968/;film
Target;Comédies|#|Films indonésiens|#|Films d'horreur|#|Comédies d'horreur;Raditya Dika|#|Cinta Laura Kiehl|#|Samuel Rizal|#|Willy Dozan|#|Abdur Arsyad|#|Hifdzi Khoir|#|Romy Rafael|#|Ria Ricis|#|Anggika Bolsterli;4.0;2018-11-20;/title/81021832/;film
Tarzan;Action et aventure|#|Aventure|#|Films inspirés de livres|#|Films d'époque;Alexander Skarsgård|#|Samuel L. Jackson|#|Margot Robbie|#|Djimon Hounsou|#|Jim Broadbent|#|Christoph Waltz|#|Ben Chaplin|#|Simon Russell Beale|#|Yule Masiteng|#|Sidney Ralitsoele;6.2;2019-07-06;/title/80094721/;film
Tasher Desh : le royaume des cartes;Films indiens|#|Films en bengali|#|Films indépendants|#|Films fantastiques|#|Drames|#|SF et fantastique;Joyraj Bhattacharya|#|Rii|#|Soumyak Kanti DeBiswas|#|Anubrata Basu|#|Tillotama Shome|#|Maya Tideman|#|Tinu Verghese|#|Immaduddin Shah|#|Sayani Gupta;5.8;2016-11-21;/title/80107219/;film
Tatlım Tatlım;Films turcs|#|Comédies romantiques|#|Films romantiques|#|Comédies;Aylin Kontante|#|Bülent Emrah Parlak|#|Büşra Pekin|#|Çağlar Çorumlu|#|Fatih Artman|#|Gupse Özay|#|Serkan Keskin|#|Şebnem Bozoklu;5.7;2019-10-18;/title/81132442/;film
Tattah;Comédies|#|Films du Moyen-Orient;Mohamed Saad|#|Dolly Shahin|#|Marwa|#|Hayatem|#|Sayed Rajab|#|Omar Mustafa Metwally|#|Samy Maghawry|#|Nabil Issa|#|Ragaa Al-Geddawy|#|Samir Ghanem;4.4;2019-05-09;/title/81035856/;film
Tatu;Action et aventure|#|Films africains|#|Drames|#|Films Nollywood|#|Films inspirés de livres|#|Aventure;Rahama Sadau|#|Sambasa Nzeribe|#|Segun Arinze|#|Gabriel Afolayan|#|Desmond Elliot|#|Funlola Aofiyebi|#|Toyin Aimakhu|#|Stephen Demian|#|Afeez Oyetoro|#|Oludara Egerton Shyngle;3.6;2019-11-01;/title/81172909/;film
TAU;Thrillers psychologiques|#|Thrillers de SF|#|Thrillers|#|SF et fantastique|#|Cyberpunk|#|SF;Maika Monroe|#|Ed Skrein|#|Gary Oldman;5.8;2018-06-29;/title/80217569/;film
Taylor Swift reputation Stadium Tour;Musique et comédies musicales;Taylor Swift;8.2;2018-12-31;/title/81026251/;film
TE3N;Films indiens|#|Films en hindi|#|Thrillers|#|Films de Bollywood|#|Films policiers|#|Intrigues|#|Thrillers policiers;Amitabh Bachchan|#|Nawazuddin Siddiqui|#|Vidya Balan|#|Mukesh Chhabra|#|Sabyasachi Chakraborty|#|Prakash Belawadi|#|Tota Roy Chowdhury|#|Padmavati Rao|#|Suneel Sinha;7.2;2017-02-16;/title/80113673/;film
Team Foxcatcher;Documentaires sportifs|#|Documentaires biographiques|#|Films documentaires|#|Films biographiques|#|Documentaires salués par la critique;NA;7.3;2016-04-29;/title/80044093/;film
Teefa in Trouble;Films pakistanais|#|Action et aventure|#|Films romantiques|#|Comédies d'action|#|Films en ourdou|#|Comédies|#|Comédies romantiques;Ali Zafar|#|Maya Ali|#|Javed Sheikh|#|Mehmood Aslam|#|Faisal Qureshi|#|Nayyar Ejaz|#|Asma Abbas|#|Marhoom Ahmad Bilal|#|Simi Raheal|#|Salman Bokhari;7.3;2018-12-02;/title/81036338/;film
Teenage Cocktail;Films LGBTQ|#|Films indépendants|#|Drames;Nichole Bloom|#|Fabianne Therese|#|Michelle Borth|#|Pat Healy|#|AJ Bowen|#|Joshua Leonard;5.8;2017-01-14;/title/80106440/;film
Teenage Space Vampires;Films d'horreur|#|Action, SF et fantastique|#|Action et aventure|#|SF et fantastique|#|Films d'horreur et SF|#|Films pour ados|#|SF;Robin Dunne|#|Mac Fyfe|#|James Kee|#|Lindy Booth|#|Jesse Nilsson|#|Richard Clarkin|#|Bianca Brad|#|Serban Celea|#|Tatiana Constantin|#|Dan Badarau;2.6;2020-01-01;/title/20702600/;film
Tel père;Comédies|#|Drames;Kristen Bell|#|Kelsey Grammer|#|Seth Rogen|#|Paul W. Downs|#|Zach Appelman|#|Leonard Ouzts|#|Blaire Brooks|#|Anthony Laciura|#|Mary Looram|#|Brett Gelman;6.1;2018-08-03;/title/80174897/;film
Tempête de boulettes géantes;SF et fantastique pour la famille|#|Comédies pour la famille|#|Films inspirés de livres|#|SF et fantastique|#|Comédies|#|Films jeunesse et famille|#|SF;Bill Hader|#|Anna Faris|#|James Caan|#|Andy Samberg|#|Bruce Campbell|#|Mr. T|#|Bobb'e J. Thompson|#|Benjamin Bratt|#|Neil Patrick Harris|#|Al Roker;6.9;2019-01-01;/title/70113007/;film
Temple;Films d'horreur|#|Films d'horreur et surnaturel|#|Films indépendants;Logan Huffman|#|Natalia Warner|#|Brandon Sklenar|#|Naoto Takenaka|#|Asahi Uchida|#|Mei Kurokawa|#|Hisashi Miyazawa|#|Miho Tamaki|#|Seiki Chiba|#|Yoshimi Tachi;3.6;2017-12-01;/title/80164930/;film
Temporada de Caza;Films argentins|#|Drames|#|Films d'Amérique latine;Germán Palacios|#|Lautaro Bettoni|#|Boy Olmi|#|Rita Pauls|#|Pilar Benitez Vibart|#|Diana Szeinblum;6.3;2018-07-15;/title/80993650/;film
Ten Years;Films hongkongais|#|Films d'Asie|#|Drames|#|Films chinois|#|Cyberpunk;Wong Jing|#|Lau Ho-Chi|#|Leung Kin-Ping;6.8;2019-02-12;/title/81012294/;film
Terminator Genisys;Action, SF et fantastique|#|Action et aventure|#|Action|#|SF|#|SF et fantastique|#|Cyberpunk|#|Aventure;Arnold Schwarzenegger|#|Jason Clarke|#|Emilia Clarke|#|Jai Courtney|#|J.K. Simmons|#|Dayo Okeniyi|#|Matt Smith|#|Courtney B. Vance|#|Lee Byung-hun|#|Michael Gladis;6.4;2019-11-23;/title/80031634/;film
Terminator Renaissance;Action, SF et fantastique|#|Action et aventure|#|Action|#|SF et fantastique|#|Cyberpunk|#|SF;Christian Bale|#|Sam Worthington|#|Moon Bloodgood|#|Helena Bonham Carter|#|Anton Yelchin|#|Jadagrace|#|Bryce Dallas Howard|#|Common|#|Jane Alexander|#|Michael Ironside;6.5;2019-07-15;/title/70103524/;film
Terra;Documentaires nature et écologie|#|Documentaires français|#|Films documentaires|#|Documentaires|#|Docus sciences et nature;Vanessa Paradis;8.4;2016-04-30;/title/80102305/;film
That Girl in Yellow Boots;Films indiens|#|Films indépendants|#|Thrillers|#|Films en hindi|#|Films de Bollywood;Kalki Koechlin|#|Prashant Prakash|#|Naseeruddin Shah|#|Gulshan Devaiya|#|Pooja Swaroop|#|Kumud Mishra|#|Shivkumar Subramaniam|#|Divya Jagdale|#|Thani|#|Kartik Krishnan;6.7;2017-07-14;/title/70144560/;film
The Accidental Spy;Action et aventure|#|Comédies d'action|#|Films africains|#|Films Nollywood|#|Comédies;Ramsey Nouah|#|Christine Allado|#|Ayo Makun|#|Emmanuel Edunjobi|#|Thenjiwe Moseley|#|Miguel A. Núñez Jr.|#|Bucci Franklin;4.9;2019-11-29;/title/81172908/;film
The Adventure Club;Films jeunesse et famille|#|Films canadiens|#|Aventures en famille;Sam Ashe Arnold|#|Jakob Davies|#|Dalila Bela|#|Robin Dunne|#|Gabrielle Miller|#|Billy Zane|#|Josh McDonald|#|Lorne Cardinal|#|Kim Coates|#|Glenn Paradis;5.0;2017-05-09;/title/80161108/;film
The After Party;Comédies|#|Hip-hop|#|Musique et comédies musicales;Kyle Harvey|#|Harrison Holzer|#|Teyana Taylor|#|Shelley Hennig|#|Wiz Khalifa|#|Blair Underwood|#|Jordan Rock|#|Amin Joseph|#|Andy Buckley|#|Jamie Choi;5.8;2018-08-24;/title/80144145/;film
The Amazing Spider-Man;Action, SF et fantastique|#|Action et aventure|#|Action|#|SF et fantastique|#|SF;Andrew Garfield|#|Emma Stone|#|Rhys Ifans|#|Denis Leary|#|Martin Sheen|#|Sally Field|#|Campbell Scott|#|Embeth Davidtz|#|Irrfan Khan|#|Chris Zylka|#|Max Charles|#|C. Thomas Howell;6.9;2019-03-01;/title/70208599/;film
The Amazing Spider-Man : Le Destin d'un héros;Action, SF et fantastique|#|Action et aventure|#|Action|#|SF|#|SF et fantastique|#|Aventure;Andrew Garfield|#|Emma Stone|#|Jamie Foxx|#|Dane DeHaan|#|Colm Feore|#|Felicity Jones|#|Paul Giamatti|#|Sally Field|#|Embeth Davidtz|#|Campbell Scott|#|Marton Csokas|#|Louis Cancelmi|#|Max Charles|#|B.J. Novak;6.6;2018-10-19;/title/70293702/;film
The App;SF et fantastique|#|Films italiens|#|SF;Vincenzo Crea|#|Jessica Cressy|#|Greta Scarano|#|Maya Sansa|#|Abel Ferrara|#|Anita Kravos;2.8;2019-12-26;/title/81150338/;film
The Art of Loving;Films inspirés de faits réels|#|Films biographiques|#|Drames|#|Films inspirés de livres|#|Films polonais;Magdalena Boczarska|#|Eryk Lubos|#|Justyna Wasilewska|#|Piotr Adamczyk|#|Arkadiusz Jakubik|#|Wojciech Mecwaldowski|#|Borys Szyc|#|Katarzyna Kwiatkowska|#|Artur Barciś;7.1;2018-03-14;/title/80237300/;film
The B-Side: Elsa Dorfman's Portrait Photography;Documentaires salués par la critique|#|Films documentaires;Elsa Dorfman;6.6;2017-10-30;/title/80145699/;film
The Babysitter;Comédies|#|Films d'horreur|#|Comédies d'horreur;Samara Weaving|#|Hana Mae Lee|#|Judah Lewis|#|Robbie Amell|#|Bella Thorne|#|Andrew Bachelor|#|Emily Alyn Lind|#|Leslie Bibb|#|Ken Marino;6.3;2017-10-13;/title/80164456/;film
The Bad Batch;Films indépendants|#|Thrillers;Suki Waterhouse|#|Jason Momoa|#|Keanu Reeves|#|Jim Carrey|#|Giovanni Ribisi|#|Yolonda Ross;5.3;2017-09-22;/title/80099204/;film
The Bad Kids;Docus société et culture|#|Films documentaires|#|Films pour ados;NA;6.9;2017-03-31;/title/80097468/;film
The Battered Bastards of Baseball;Documentaires|#|Documentaires sportifs|#|Films documentaires|#|Documentaires historiques;Todd Field|#|Kurt Russell;8.0;2014-09-14;/title/70299904/;film
The Big Lebowski;Comédies;Jeff Bridges|#|John Goodman|#|Julianne Moore|#|Steve Buscemi|#|Peter Stormare|#|David Huddleston|#|Philip Seymour Hoffman|#|Flea|#|Leon Russom|#|Sam Elliott|#|Ben Gazzara|#|John Turturro|#|David Thewlis|#|Tara Reid;8.1;2019-08-16;/title/1181532/;film
The Big Short;Comédies|#|Drames|#|Films inspirés de faits réels|#|Films inspirés de livres;Christian Bale|#|Steve Carell|#|Ryan Gosling|#|Brad Pitt|#|Melissa Leo|#|Hamish Linklater|#|John Magaro|#|Rafe Spall|#|Jeremy Strong|#|Finn Wittrock|#|Marisa Tomei;7.8;2018-12-23;/title/80075560/;film
The Bittersweet;Films chinois|#|Action et aventure|#|Films d'Asie;Min-ho Lee|#|Zhu Xuan;5.5;2017-10-31;/title/80174727/;film
The Black Godfather;Docus société et culture|#|Films documentaires|#|Documentaires musique et concerts|#|Musique et comédies musicales;Clarence Avant|#|Quincy Jones;7.5;2019-06-07;/title/80173387/;film
